blockchain,creator,address,tag_name,tag_type,start_date,end_date
ethereum,playwo,0x1fdaf32af4dfae95f8b06b711f324bcfb7e2ed6e,Godmode Minter,NFT,2022-06-08 15:26:19.000,null
ethereum,playwo,0xd5dc0d871ca20e8a90c091c3ac9248a574f926cd,Godmode Minter,NFT,2022-06-08 12:43:31.000,null
ethereum,playwo,0x9bcd56e1668d89747982782c755550fbb49271fa,Godmode Minter,NFT,2022-06-08 14:32:59.000,null
ethereum,playwo,0xbeae5b147d0f416492ba0d95b6d08bf2928e754c,Godmode Minter,NFT,2022-06-07 17:11:56.000,null
ethereum,playwo,0xd2e8970bbf4b212dea82ee1420dd141156bee403,Godmode Minter,NFT,2022-06-07 16:34:26.000,null
ethereum,playwo,0x05eb902205bbc5c393e56224292f8cc0ce0f34d8,Godmode Minter,NFT,2022-06-08 11:43:02.000,null
ethereum,playwo,0xa012cc0005c38f0eacffa9e4d2a6375133930897,Godmode Minter,NFT,2022-06-08 14:14:56.000,null
ethereum,playwo,0xeffb34ec031289c013ff57c710e5d27305da6204,Godmode Minter,NFT,2022-06-07 17:38:58.000,null
ethereum,playwo,0x233ba601c79b54f0658195cb4cc00f4173faf466,Godmode Minter,NFT,2022-06-07 18:10:41.000,null
ethereum,playwo,0x5d44ba2059bf0ba825163dfa9dfff93ad4185fee,Godmode Minter,NFT,2022-06-07 16:00:50.000,null
ethereum,playwo,0x1a273290fefeb2fa03246082819d0e01a79cb2e5,Godmode Minter,NFT,2022-06-07 16:20:08.000,null
ethereum,playwo,0xae0bdf8d238d04d1ed57e21340e85f489fa0af64,Godmode Minter,NFT,2022-06-08 10:45:09.000,null
ethereum,playwo,0x017f37032f68678fe51cd79de82591d403cd26a7,Godmode Minter,NFT,2022-06-07 18:36:48.000,null
ethereum,playwo,0xdf1afb900fe81a6cf5bf60bb79ef18a2f1541694,Godmode Minter,NFT,2022-06-07 16:22:30.000,null
ethereum,playwo,0xf91c343b118463f9906cd4c5611f18d8894fd13c,Godmode Minter,NFT,2022-06-08 03:04:29.000,null
ethereum,playwo,0xc6ccc232fa6bb1c927686bcf3301a3e5aa28c68f,Godmode Minter,NFT,2022-06-07 16:47:23.000,null
ethereum,playwo,0xfdeb25008de67e4b7944400e469cb71d9faae46f,Godmode Minter,NFT,2022-06-08 12:39:55.000,null
ethereum,playwo,0x152661cffbd2b28e7d50c869780b4ebedad3dbc8,Godmode Minter,NFT,2022-06-08 10:21:26.000,null
ethereum,playwo,0xbef48ab1c1502468cee6f78cb0425a699c67ff7c,Godmode Minter,NFT,2022-06-08 15:46:41.000,null
ethereum,playwo,0x40ca1ea685a244ea1b54aaa2ca221dd75df33f0b,Godmode Minter,NFT,2022-06-08 05:15:05.000,null
ethereum,playwo,0xc37d68b66eed9fcc151746aa30b6a7fcb798326b,Godmode Minter,NFT,2022-06-08 14:00:29.000,null
ethereum,playwo,0xdc690437f32c2fba70448f57cfeb64f9183a3dca,Godmode Minter,NFT,2022-06-07 18:09:13.000,null
ethereum,playwo,0x31d3214a41109f2410b628af818c95cf997876ef,Godmode Minter,NFT,2022-06-07 19:31:13.000,null
ethereum,playwo,0xe06f6ebe98025535b175202306bf1d46f2ba316f,Godmode Minter,NFT,2022-06-07 19:55:18.000,null
ethereum,playwo,0xe977546a58f279b24d044388bcc4bc8d21596132,Godmode Minter,NFT,2022-06-08 04:28:11.000,null
ethereum,playwo,0xae80a091efd5f808371c723f8ea82bb6560f9b10,Godmode Minter,NFT,2022-06-07 17:22:37.000,null
ethereum,playwo,0x224aba5d489675a7bd3ce07786fada466b46fa0f,Godmode Minter,NFT,2022-06-07 16:14:02.000,null
ethereum,playwo,0x86b8faff2f1603d414d248f34bbef50fa2c8f291,Godmode Minter,NFT,2022-06-08 15:46:31.000,null
ethereum,playwo,0xd9f6649deac5528571f6fc638266bccef50caf4c,Godmode Minter,NFT,2022-06-08 06:42:00.000,null
ethereum,playwo,0xf5e0729a67cba7de012528291d94c3beb6fe1066,Godmode Minter,NFT,2022-06-08 13:28:30.000,null
ethereum,playwo,0x52abcbe69314d6a9e0049a3dafa8315f0be4df0b,Godmode Minter,NFT,2022-06-08 05:45:25.000,null
ethereum,playwo,0xa8d2fd587ed53175c2f4841aa7677fc6a59b1baa,Godmode Minter,NFT,2022-06-08 12:45:44.000,null
ethereum,playwo,0xe9120e8d6159964d3c2e2a30bd767518d5d20c2d,Godmode Minter,NFT,2022-06-07 16:31:58.000,null
ethereum,playwo,0x5ff923ceb80641a0156068eab163b52fdf57cab7,Godmode Minter,NFT,2022-06-07 16:54:47.000,null
ethereum,playwo,0xd1004a2988a1f33219768340b219f2b2ae58e8a1,Godmode Minter,NFT,2022-06-07 17:06:09.000,null
ethereum,playwo,0xadd62a263ce7e49482525eb38be9908f93efe03d,Godmode Minter,NFT,2022-06-07 20:31:22.000,null
ethereum,playwo,0x0f20df668eef20ae79964221f87f67dd3516f2d5,Godmode Minter,NFT,2022-06-08 14:10:14.000,null
ethereum,playwo,0x9511e4698c8dbc5eb6a3e54f6f8a4a460444f378,Godmode Minter,NFT,2022-06-08 15:55:07.000,null
ethereum,playwo,0x4517684079c0d050a7d244107943ced30a65c5ae,Godmode Minter,NFT,2022-06-07 16:05:54.000,null
ethereum,playwo,0x8e89e88cb471730a14d60975b24fa4a61cbe5fde,Godmode Minter,NFT,2022-06-08 15:04:28.000,null
ethereum,playwo,0xb3a70aa62fb4552ba34344ffd5f546e37720985d,Godmode Minter,NFT,2022-06-08 13:51:40.000,null
ethereum,playwo,0xfdd141f77c198476c80abcd9890ca8a3ef163602,Godmode Minter,NFT,2022-06-07 18:14:31.000,null
